keyword,General,Specific
AR,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
paleoclimate reconstructions,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
climate variables,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
climate response,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_2_keywords Chapter_3_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_4_keywords
scientific literature,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
Report,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
Sustainable Development Goals,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords Chapter_6_keywords
WGII,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
IPCC Sixth Assessment Cycle,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
tipping points,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords Chapter_5_keywords
Ecosystem Services,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
Greenland Ice Sheet,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords,Chapter_9_keywords
ozone,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_6_keywords
calibrated language,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
expert judgment,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
IPCC AR6,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
climate impacts,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords Chapter_4_keywords
Earth System Grid Federation,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
local knowledge,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
Third Assessment Report,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
solar irradiance,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_9_keywords,Chapter_1_keywords Chapter_7_keywords
global climate,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
ESM,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
IPCC assessment reports,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
Antarctic Ice Sheet,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords,Chapter_9_keywords
anthropogenic CO2 emissions,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_5_keywords
climate indicators,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
solar activity,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
time series,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
climate change impacts,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
scenario uncertainty,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords Chapter_4_keywords
Pliocene,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
global carbon cycle,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_5_keywords
climate change research,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
climate policies,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
CDR,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_2_keywords Chapter_3_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_4_keywords Chapter_5_keywords
greenhouse gas concentrations,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords Chapter_3_keywords
Extreme Events,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
National Academies Press,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
Shared Socioeconomic Pathways,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
GHG emissions scenario,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_1_keywords
Holocene,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
Paleoceanography,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
ERF,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_9_keywords,Chapter_7_keywords
MPWP,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
LGM,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_9_keywords,Chapter_2_keywords Chapter_7_keywords
LIG,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
NH,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
global ocean,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
proxy records,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
instrumental period,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
AIS,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords,Chapter_9_keywords
PETM,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
lower stratosphere,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
LDT,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords Chapter_5_keywords
TSI,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
GrIS,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
ice cores,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
Walker circulation,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords Chapter_3_keywords
Qu,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
Hadley circulation,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
instrumental record,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_9_keywords,Chapter_2_keywords Chapter_7_keywords
AMM,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
SWV,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
MODIS,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
OLS regression,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
sea surface temperature,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,
SST,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_2_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_3_keywords
deglaciation,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
North Atlantic Ocean,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
tropospheric ozone,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_2_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_6_keywords
upper troposphere,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
seasonal cycle,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_2_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_3_keywords
Medieval Climate Anomaly,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
proxies,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
EECO,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
El Niño events,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
AZM,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
surface temperatures,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
ENSO activity,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
South Atlantic,Chapter_10_keywords Chapter_11_keywords Chapter_12_keywords Chapter_1_keywords Chapter_3_keywords Chapter_4_keywords Chapter_5_keywords Chapter_6_keywords Chapter_7_keywords Chapter_9_keywords,Chapter_2_keywords
